0,0,0,0,3,43.333333333333336,0,0,3
0,0,0,0,1,54,0,0,3
0,0,0,0,3,23,0,0,3
0,0,0,0,5,27.4,0,0,3
0,0,0,0,2,45.5,0,0,3
0,0,0,0,6,41.333333333333336,0,0,3
0,0,0,0,3,19.333333333333332,0,0,3
0,0,0,0,6,19,0,0,3
0,0,0,0,3,48,0,0,3
0,0,0,0,1,64,0,0,3
0,0,0,0,3,61.333333333333336,0,0,3
0,0,0,0,5,26.4,0,0,3
0,0,0,0,13,44.53846153846154,0,0,3
0,0,0,0,4,50.5,0,0,3
0,0,0,0,1,39,0,0,3
0,0,0,0,7,30.857142857142858,0,0,3
0,0,0,0,2,19,0,0,3
0,0,0,0,2,41,0,0,3
0,0,0,0,14,40.857142857142854,0,0,3
0,0,0,0,2,27,0,0,3
0,0,0,0,2,84,0,0,3
0,0,0,0,4,39,0,0,3
0,0,0,0,3,55,0,0,3
0,0,0,0,3,46.333333333333336,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,49,0,0,3
0,0,0,0,9,46.333333333333336,0,0,3
0,0,0,0,3,27.666666666666668,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,3,34.666666666666664,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,2,30.5,0,0,3
0,0,0,0,1,77,0,0,3
0,0,0,0,1,43,0,0,3
0,0,0,0,2,41.5,0,0,3
0,0,0,0,5,39.6,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,37,0,0,3
0,0,0,0,4,23,0,0,3
0,0,0,0,1,26,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,2,27.5,0,0,3
0,0,0,0,2,37,0,0,3
0,0,0,0,4,52,1,17,3
0,0,0,0,5,35.2,0,0,3
0,0,0,0,5,31.2,0,0,3
0,0,0,0,4,32.25,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,4,26,0,0,3
0,0,0,0,4,22.75,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,50,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,211,0,0,3
0,0,0,0,2,58,0,0,3
0,0,0,0,1,58,0,0,3
0,0,0,0,12,28.916666666666668,0,0,3
0,0,0,0,2,35.5,0,0,3
0,0,0,0,11,34.18181818181818,0,0,3
0,0,0,0,4,39.75,0,0,3
0,0,0,0,14,27.642857142857142,0,0,3
0,0,0,0,5,49.4,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,2,31,0,0,3
0,0,0,0,3,40.666666666666664,0,0,3
0,0,0,0,7,38,0,0,3
0,0,0,0,12,30,0,0,3
0,0,0,0,11,28.727272727272727,0,0,3
0,0,0,0,8,36.75,0,0,3
0,0,0,0,3,36.666666666666664,0,0,3
0,0,0,0,2,62,0,0,3
0,0,0,0,1,73,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,7,28.571428571428573,0,0,3
0,0,0,0,2,37.5,0,0,3
0,0,0,0,12,24.166666666666668,0,0,3
0,0,0,0,6,34.333333333333336,0,0,3
0,0,0,0,8,37.75,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,5,53.4,0,0,3
0,0,0,0,3,72.66666666666667,0,0,3
0,0,0,0,1,23,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,6,34.5,0,0,3
0,0,0,0,3,51,0,0,3
0,0,0,0,4,18.5,0,0,3
0,0,0,0,8,35.375,0,0,3
0,0,0,0,4,39.25,0,0,3
0,0,0,0,1,65,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,45,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,4,44.25,0,0,3
0,0,0,0,2,29,0,0,3
0,0,0,0,3,50.333333333333336,0,0,3
0,0,0,0,7,31.857142857142858,0,0,3
0,0,0,0,5,29.2,0,0,3
0,0,0,0,8,29.375,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,7,23.571428571428573,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,5,34.2,0,0,3
0,0,0,0,8,38.375,0,0,3
0,0,0,0,4,31.5,0,0,3
0,0,0,0,8,28.25,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,63,0,0,3
0,0,0,0,4,35.5,0,0,3
0,0,0,0,3,51.333333333333336,0,0,3
0,0,0,0,2,34,0,0,3
0,0,0,0,5,27.8,0,0,3
0,0,0,0,4,25.75,0,0,3
0,0,0,0,9,22,0,0,3
0,0,0,0,1,50,0,0,3
0,0,0,0,8,22.75,0,0,3
0,0,0,0,9,31.11111111111111,0,0,3
0,0,0,0,8,27.25,0,0,3
0,0,0,0,6,23.833333333333332,0,0,3
0,0,0,0,8,33.125,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,3,33.666666666666664,0,0,3
0,0,0,0,5,31.4,0,0,3
0,0,0,0,1,240,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,9,0,0,3
0,0,0,0,4,40.5,0,0,3
0,0,0,0,2,22,0,0,3
0,0,0,0,1,37,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,3,35.666666666666664,0,0,3
0,0,0,0,5,26.6,0,0,3
0,0,0,0,2,21,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,7,26.571428571428573,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,5,29.4,0,0,3
0,0,0,0,12,23.916666666666668,0,0,3
0,0,0,0,5,21.4,0,0,3
0,0,0,0,1,47,0,0,3
0,0,0,0,16,23.75,0,0,3
0,0,0,0,1,218,0,0,3
0,0,0,0,1,162,0,0,3
0,0,0,0,3,28.666666666666668,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,9,25.11111111111111,0,0,3
0,0,0,0,3,21.333333333333332,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,2,23,0,0,3
0,0,0,0,1,196,0,0,3
0,0,0,0,3,100.66666666666667,0,0,3
0,0,0,0,4,76.25,0,0,3
0,0,0,0,6,27.666666666666668,0,0,3
0,0,0,0,5,34,0,0,3
0,0,0,0,4,43.25,0,0,3
0,0,0,0,4,26,0,0,3
0,0,0,0,8,33.625,0,0,3
0,0,0,0,2,22.5,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,15,34.13333333333333,0,0,3
0,0,0,0,2,34,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,4,25.75,0,0,3
0,0,0,0,11,26.545454545454547,0,0,3
0,0,0,0,8,31.875,0,0,3
0,0,0,0,20,23.4,0,0,3
0,0,0,0,2,27,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,1,69,0,0,3
0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3
